type,_algorithm,commodity_name,id,entity_name,Description,Activities,kind,qty_tons,date,flag_country,company,tonnage,length_overall,style,fish_species_present
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28172868,,,,,38.0,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2817300d,,,,,2.0,2035-08-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_281749ae,,,,,24.0,2035-08-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2817598d,,,,,18.0,2035-08-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2817686c,,,,,28.000000000000004,2035-08-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_281773b7,,,,,18.0,2035-08-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28178163,,,,,30.0,2035-08-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28179f0c,,,,,3.0,2035-08-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28180409,,,,,19.0,2035-09-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28181aca,,,,,14.000000000000002,2035-11-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28182442,,,,,30.0,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_281846dc,,,,,31.0,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28185e62,,,,,13.0,2035-11-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2818611e,,,,,28.000000000000004,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28189331,,,,,13.0,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2819034a,,,,,16.5,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_281911c1,,,,,10.5,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28192da8,,,,,13.5,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2819361f,,,,,12.0,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28194839,,,,,12.5,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_281950d9,,,,,15.5,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2819675f,,,,,14.499999999999998,2035-07-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28197cb0,,,,,16.5,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28198c49,,,,,19.5,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2820006a,,,,,9.0,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2820173c,,,,,10.5,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2820242d,,,,,20.5,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28203854,,,,,0.0,2035-07-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282047bd,,,,,16.5,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282057f4,,,,,13.5,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2820751f,,,,,16.0,2035-08-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28208d10,,,,,14.499999999999998,2035-08-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28209177,,,,,3.0,2035-08-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28211269,,,,,13.5,2035-08-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28212cc3,,,,,17.0,2035-08-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28213a84,,,,,19.5,2035-08-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282149f0,,,,,18.0,2035-08-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28215b44,,,,,1.5,2035-08-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282164f1,,,,,14.499999999999998,2035-08-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282179c7,,,,,15.0,2035-08-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282185d4,,,,,12.0,2035-08-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282190c1,,,,,15.0,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2822008a,,,,,11.5,2035-08-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28222feb,,,,,11.5,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28223080,,,,,2.5,2035-08-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28224554,,,,,13.0,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28225dc1,,,,,21.5,2035-08-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28226a35,,,,,-0.5,2035-08-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28227148,,,,,12.5,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282286c2,,,,,8.0,2035-09-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2823497b,,,,,23.625,2035-09-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28235740,,,,,15.75,2035-10-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28236391,,,,,22.75,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2823725b,,,,,13.125,2035-11-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28238364,,,,,1.75,2035-11-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28239aef,,,,,0.875,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28240683,,,,,20.125,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2824165f,,,,,14.875000000000002,2035-11-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28245cc8,,,,,33.25,2035-09-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28250510,,,,,11.375,2035-04-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28251e90,,,,,11.375,2035-05-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282526cf,,,,,12.250000000000002,2035-05-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28253551,,,,,22.75,2035-05-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2825490c,,,,,23.625,2035-05-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28255990,,,,,27.125,2035-05-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2825633e,,,,,28.875,2035-09-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28257492,,,,,26.25,2035-05-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282587c0,,,,,24.500000000000004,2035-05-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28259ec2,,,,,28.875,2035-05-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28260acb,,,,,16.625,2035-05-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28261173,,,,,13.125,2035-06-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28262978,,,,,-2.625,2035-09-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282632c3,,,,,24.500000000000004,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2826480c,,,,,27.125,2035-10-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282651ed,,,,,18.375,2035-10-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28266815,,,,,15.75,2035-10-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282679c4,,,,,21.875,2035-10-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2826989c,,,,,0.0,2035-10-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2827061f,,,,,38.5,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282714e0,,,,,33.25,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28272702,,,,,40.25,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2827366d,,,,,31.5,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282747ea,,,,,36.75,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28275be0,,,,,50.75,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_282765da,,,,,7.0,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28277bd0,,,,,57.75,2035-11-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28278c6d,,,,,-1.75,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2828097c,,,,,-5.25,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28281c90,,,,,50.75,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28282a50,,,,,47.25,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28283adb,,,,,1.75,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2828446e,,,,,43.75,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28285d0d,,,,,75.25,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2828633e,,,,,57.75,2035-11-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28287a92,,,,,24.500000000000004,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28288e49,,,,,40.25,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28291134,,,,,84.0,2035-05-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28292e0d,,,,,42.0,2035-05-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28293025,,,,,28.0,2035-06-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28299145,,,,,50.75,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28300de1,,,,,60.0,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28301f49,,,,,56.00000000000001,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28302a76,,,,,100.0,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28303939,,,,,62.0,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2830458c,,,,,100.0,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2830577a,,,,,14.000000000000002,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28306069,,,,,52.0,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28307b2f,,,,,76.0,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28308a6a,,,,,42.0,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28309e4c,,,,,-4.0,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28310ad6,,,,,-4.0,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28311194,,,,,52.0,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283124d4,,,,,50.0,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283134ee,,,,,88.0,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283147d7,,,,,8.0,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28315b12,,,,,-6.0,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283160d6,,,,,60.0,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28317fd9,,,,,22.0,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28322c0e,,,,,52.0,2035-09-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283297a8,,,,,44.0,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283303be,,,,,60.0,2035-08-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2833106f,,,,,20.0,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28332486,,,,,40.0,2035-08-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28333e64,,,,,-10.0,2035-09-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2833446c,,,,,78.0,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283356bc,,,,,64.0,2035-08-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283368cf,,,,,56.00000000000001,2035-08-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28337739,,,,,62.0,2035-08-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2833806b,,,,,54.0,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2833924e,,,,,57.99999999999999,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28340ef5,,,,,64.0,2035-09-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28341adc,,,,,50.0,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28342875,,,,,42.0,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28343c5d,,,,,56.00000000000001,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28344af6,,,,,39.0,2035-09-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28345590,,,,,1.5,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28346f9e,,,,,48.0,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283479c0,,,,,24.0,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28348407,,,,,54.0,2035-10-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28349ab4,,,,,61.49999999999999,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28350a9b,,,,,51.00000000000001,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28351841,,,,,27.0,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28352518,,,,,30.0,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28353eb8,,,,,60.0,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283542b0,,,,,43.5,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28355240,,,,,37.5,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28356749,,,,,58.5,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28357c15,,,,,21.000000000000004,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28358a18,,,,,-1.5,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28359b69,,,,,43.5,2035-11-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28360e7f,,,,,37.5,2035-11-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28361344,,,,,18.0,2035-11-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28366ed2,,,,,30.0,2035-09-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28372f26,,,,,40.5,2035-09-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283736cd,,,,,34.5,2035-09-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28374b01,,,,,43.5,2035-09-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28375a92,,,,,-1.5,2035-09-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28376768,,,,,40.5,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28377af4,,,,,36.0,2035-10-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28378cd4,,,,,12.0,2035-06-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_283791dd,,,,,10.125,2035-07-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28380511,,,,,10.875,2035-07-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28381a5c,,,,,10.875,2035-07-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28382a65,,,,,7.875,2035-07-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2838330c,,,,,11.25,2035-07-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28384012,,,,,9.375,2035-07-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28385738,,,,,11.625,2035-07-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28386f11,,,,,13.125,2035-08-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28387b06,,,,,10.125,2035-08-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28388d87,,,,,7.5,2035-08-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28389049,,,,,9.75,2035-06-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28390e99,,,,,9.0,2035-08-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28391b4c,,,,,9.75,2035-08-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28392774,,,,,7.875,2035-08-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28393dad,,,,,9.375,2035-08-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28394484,,,,,14.25,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28395ddc,,,,,12.375,2035-08-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28396354,,,,,10.875,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28397f6c,,,,,10.500000000000002,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28398d0d,,,,,7.125,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28399239,,,,,12.750000000000002,2035-09-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2840031c,,,,,13.875,2035-06-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28401e24,,,,,12.0,2035-09-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284025d5,,,,,10.500000000000002,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28403b14,,,,,3.75,2035-09-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284041c4,,,,,10.500000000000002,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28405eb1,,,,,11.25,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2840690e,,,,,14.625,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28407ba4,,,,,4.125,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28408fd3,,,,,7.125,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28409049,,,,,14.625,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2841006e,,,,,13.5,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2841160a,,,,,10.125,2035-06-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28412984,,,,,11.625,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28413b2b,,,,,9.0,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284142bf,,,,,6.375000000000001,2035-10-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28415415,,,,,-0.75,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284169b7,,,,,7.5,2035-11-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28417d7e,,,,,9.375,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284185cc,,,,,9.75,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_284197c9,,,,,13.5,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_28420500,,,,,12.750000000000002,2035-11-24,,,,,,
